"protocol","readout","SID","CCLASS","CCLASS2","LAC50","HILL","INF","ZERO","MAXR","NPT","FAUC","TAUC","DATA0","DATA1","DATA2","DATA3","DATA4","DATA5","DATA6","DATA7","DATA8","DATA9","DATA10","C0","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","name","target","smi"
"s-cd47-4T1B-1","activity","NCGC00015226-11",4,-3,-4.4792094394,4.5044702849,-18.6621289236,99.592698345,3.4006066,11,NA,NA,94.56893521,95.61549812,101.85864018,100.41565231,103.8758693,102.66002227,101.64790187,97.34270482,98.6404076,95.83663847,3.4006066,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Mitotane",NA,"ClC(Cl)C(C1=CC=C(Cl)C=C1)C2=C(Cl)C=CC=C2"
"s-cd47-4T1B-1","activity","NCGC00015233-04",4,-3,-4.4792094394,4.9549173134,-16.9258035499,93.207541618,1.12033208,11,NA,NA,91.35101023,92.89509148,90.36373373,97.5550182,91.35383365,96.04641973,91.68832385,93.78489649,95.76921452,90.89669804,1.12033208,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Calmidazolium chloride","CAMKK2","ClC1=CC=C(C=C1)C(C2=CC=C(Cl)C=C2)[N+]3=C[N](CC(OCC4=C(Cl)C=C(Cl)C=C4)C5=C(Cl)C=C(Cl)C=C5)C=C3"
"s-cd47-4T1B-1","activity","NCGC00015242-12",1.3,4,-6.3292094394,4.9549173134,92.87069458,82.623306472,94.86184338,11,NA,NA,85.87069458,81.6995645,82.83037791,79.98516206,89.07642827,77.33120449,90.83258159,94.86497358,88.73599419,91.89534118,94.86184338,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Chlorothiazide",NA,"N[S+]([O-])(=O)C1=C(Cl)C=C2\N=C/N[S+]([O-])(=O)C2=C1"
"s-cd47-4T1B-1","activity","NCGC00015245-07",5,4,NA,NA,NA,NA,97.30667211,11,NA,NA,101.32687328,97.07979962,106.99367692,106.33213895,95.96142771,101.77193524,99.35532912,100.11685916,97.87318542,102.72196935,97.30667211,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Bethanechol chloride",NA,"CC(C[N+](C)(C)C)OC(N)=O"
"s-cd47-4T1B-1","activity","NCGC00015251-14",2.3,-2.2,-4.6792094394,0.9999999999,23.9466920769,95.463162255,39.41590091,11,NA,NA,98.91285796,98.01822675,92.4085807,91.94352065,96.20224413,97.54439958,92.70680538,87.8482104,72.73810109,76.84597976,39.41590091,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Clotrimazole","CYP51A1","ClC1=C(C=CC=C1)C([N]2C=CN=C2)(C3=CC=CC=C3)C4=CC=CC=C4"
"s-cd47-4T1B-1","activity","NCGC00015252-13",4,-1.2,-5.5292094394,2.3331733767,8.5138185865,80.5179555359,5.68937849,11,NA,NA,81.9433778,77.2680889,75.55577203,80.74068568,84.94360113,80.31291883,81.96481355,64.97499741,23.78874849,12.88264927,5.68937849,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Cyproheptadine hydrochloride","HRH1","CN1CCC(CC1)=C2C3=C(C=CC=C3)\C=C/C4=C2C=CC=C4"
"s-cd47-4T1B-1","activity","NCGC00015254-12",4,-2.2,-4.8292094394,3.5117481694,8.559469119,81.475681966,8.98730704,11,NA,NA,80.37920309,75.91523457,76.22314496,83.78800987,88.02251828,83.04489299,81.30276769,77.98196998,82.30407022,44.46742635,8.98730704,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Clozapine","DRD4","C1(Cl)=CC=C3C(=C1)N=C(N2CCN(C)CC2)C4=C(N3)C=CC=C4"
"s-cd47-4T1B-1","activity","NCGC00015256-13",4,-2.2,-4.4792094394,1.4641,-9.9095147419,87.9482582649,15.75809785,11,NA,NA,95.9693872,83.03156581,82.9950918,84.03028285,81.96397062,88.70085829,84.88245417,88.26040439,77.4484503,76.59114951,15.75809785,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Chloroquine (CQ)",NA,"CCN(CC)CCCC(C)NC1=CC=NC2=C1C=CC(=C2)Cl"
"s-cd47-4T1B-1","activity","NCGC00015257-06",1.1,-2.2,-4.8292094394,1.24751,45.556903748,99.6362340199,54.70931362,11,NA,NA,100.47136298,98.34026051,102.756553,94.1612044,101.89430947,103.06060322,99.22474817,91.13380524,90.97696677,74.00692814,54.70931362,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Clofibrate","PPARA","CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1"
"s-cd47-4T1B-1","activity","NCGC00015264-08",4,-2.1,-4.9792094394,2.0478617061,-0.4762672978,87.9928787375,3.96471498,11,NA,NA,84.50695451,85.31862814,90.92651949,85.11860116,91.05281449,88.07445622,94.24623043,83.35944139,71.89899811,27.22674478,3.96471498,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Clomipramine hydrochloride","SLC6A4","N2(CCCN(C)C)C1=CC(Cl)=CC=C1CCC3=C2C=CC=C3"
"s-cd47-4T1B-1","activity","NCGC00015267-09",2.1,-2.2,-4.7292094394,2.4063783767,32.3824803744,82.4201896089,33.40820518,11,NA,NA,84.69444546,77.86027481,79.18788081,84.75131436,91.15076369,81.87055993,79.66465254,80.48279645,79.82214605,63.34450544,33.40820518,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Citalopram hydrobromide","HTR1A","CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C3=CC=C(F)C=C3"
"s-cd47-4T1B-1","activity","NCGC00015268-05",5,4,NA,NA,NA,NA,91.33138556,11,NA,NA,99.47349088,90.78265189,73.58033253,91.87057791,84.95078838,96.93581977,88.54246888,98.93127824,80.79872368,80.43420011,91.33138556,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Clonidine","ADRA1A","C2=CC=C(Cl)C(N=C1NCCN1)=C2Cl"
"s-cd47-4T1B-1","activity","NCGC00015278-14",1.3,4,-8.9792094394,4.9549173134,86.1355410779,98.71828069,87.03891656,11,NA,NA,96.71828069,82.94402358,85.63058733,82.64826276,84.87511145,91.89254414,86.65564643,90.0763537,80.81599768,90.56399946,87.03891656,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Carisoprodol",NA,"CCCC(C)(COC(N)=O)COC(=O)NC(C)C"
"s-cd47-4T1B-1","activity","NCGC00015300-05",4,-2.2,-5.0792094394,1.4787409999,-5.576908912,74.14904333,1.56877648,11,NA,NA,67.64904333,79.81177119,70.68146864,72.59464629,77.63393806,77.45361727,72.92731434,66.73253558,48.69454316,15.63378576,1.56877648,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Vanoxeamine",NA,"FC1=CC=C(C(OCCN4CCN(CC4)CCCC3=CC=CC=C3)C2=CC=C(F)C=C2)C=C1.Cl.Cl"
"s-cd47-4T1B-1","activity","NCGC00015316-06",1.3,4,-5.6292094394,4.9549173134,94.368680892,102.5372506,96.35192855,11,NA,NA,101.0372506,108.78514847,101.42464418,96.69810137,106.59759453,101.32579593,102.46311919,101.71045375,88.81344251,97.86546202,96.35192855,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Eflornithine Hydrochloride","ODC1","NCCCC(N)(C(F)F)C(O)=O"
"s-cd47-4T1B-1","activity","NCGC00015321-04",2.1,-2.2,-4.7792094394,2.4063783767,35.3870569573,94.207844263,36.56601637,11,NA,NA,95.513987,97.65759195,96.7079931,91.79630523,93.72886203,90.72487972,99.62744374,87.88363765,90.46651631,71.03745336,36.56601637,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Dobutamine hydrochloride","ADRB1","C2(O)=C(O)C=CC(CCNC(C)CCC1=CC=C(O)C=C1)=C2"
"s-cd47-4T1B-1","activity","NCGC00015332-04",5,4,NA,NA,NA,NA,97.45230049,11,NA,NA,92.07162233,95.66108948,102.57072218,95.92775457,108.7682794,102.15045652,104.48247503,95.16758648,95.244721,90.68816144,97.45230049,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Diltiazem hydrochloride",NA,"COC1=CC=C(C=C1)C2SC3=C(C=CC=C3)N(CCN(C)C)C(=O)C2OC(C)=O"
"s-cd47-4T1B-1","activity","NCGC00015335-11",2.1,-2.2,-4.7792094394,3.5117481694,29.1915737383,87.007190231,30.40772916,11,NA,NA,91.21550024,83.2773908,81.53850361,86.72390137,88.40058676,83.18097447,86.22677568,90.44659783,92.49082925,59.72792345,30.40772916,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Diphenhydramine","HRH1","CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2"
"s-cd47-4T1B-1","activity","NCGC00015349-06",4,-2.2,-4.6292094394,4.0949729863,22.1675446556,79.612915065,26.81568183,11,NA,NA,80.4036105,77.5607619,75.70201691,82.77311378,81.49294407,84.72263618,75.75469145,81.35233994,80.40186097,69.26392094,26.81568183,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Daphnetin",NA,"OC1=C(O)C2=C(\C=C/C(=O)O2)C=C1"
"s-cd47-4T1B-1","activity","NCGC00015365-18",2.3,4,-4.5792094394,0.9999999999,76.080442814,94.43790341,81.14001958,11,NA,NA,96.43790341,94.66051393,90.55369054,91.68318174,95.99772048,97.29610353,91.20874586,94.23319429,88.73978282,90.33638996,81.14001958,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"4',7-Dihydroxyisoflavanone","ESR1","OC1=CC=C(C=C1)\C2=C\OC3=C(C=CC(=C3)O)C2=O"
"s-cd47-4T1B-1","activity","NCGC00015385-12",4,-2.1,-4.7792094394,2.7202212143,3.7264604381,92.618322987,5.50950487,11,NA,NA,94.66172646,87.01569606,95.51248675,81.4835424,94.53630342,93.13958077,94.24488542,100.9435396,86.76701542,54.65744465,5.50950487,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Dipyridamole","PDE5A","OCCN(CCO)C1=NC(N4CCCCC4)=C2C(C(N3CCCCC3)=NC(N(CCO)CCO)=N2)=N1"
"s-cd47-4T1B-1","activity","NCGC00015389-08",2.1,-2.2,-4.7292094394,2.2526478767,26.4947547524,97.262607078,31.79706663,11,NA,NA,98.0759651,96.02324113,94.76825365,104.93064685,94.49174502,101.81997437,100.56818349,90.51296445,90.03432226,71.6649552,31.79706663,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Propofol","TRPV1","C1(C(C)C)=CC=CC(C(C)C)=C1O"
"s-cd47-4T1B-1","activity","NCGC00015399-15",5,4,NA,NA,NA,NA,90.39676268,11,NA,NA,91.66073002,92.854286,91.11339257,93.46804793,94.5187363,99.68706448,94.18924244,91.53205759,89.13527244,95.59689181,90.39676268,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Etodolac","PTGS2","CCC1=CC=CC2=C1[NH]C3=C2CCOC3(CC)CC(O)=O"
"s-cd47-4T1B-1","activity","NCGC00015418-08",1.3,4,-8.9792094394,4.9549173134,94.9663636919,104.77712158,99.12085878,11,NA,NA,102.77712158,94.76176723,92.02159493,94.22163935,96.40323095,102.12593724,97.92128238,93.17011074,94.62637036,90.43482334,99.12085878,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Ethosuximide",NA,"CCC1(C)CC(=O)NC1=O"
"s-cd47-4T1B-1","activity","NCGC00015420-09",2.1,-2.2,-4.7292094394,4.0949729863,44.79237256,95.643672255,48.04050063,11,NA,NA,90.97435123,96.76831127,104.65408013,89.30449701,91.99760098,99.64983815,92.23006523,96.81596203,98.35674985,80.51526039,48.04050063,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Emodin","CSNK1A2","CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(O)C=C3O)C2=O"
"s-cd47-4T1B-1","activity","NCGC00015429-08",1.3,4,-8.6792094394,2.7202212143,93.95616097,84.45616097,93.11948048,11,NA,NA,84.95616097,89.64578199,96.83387682,87.78221468,94.59640305,95.27887823,93.13315592,95.76549716,93.47725681,96.98987635,93.11948048,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Felbamate","GABRA1","C1=CC=CC=C1C(COC(N)=O)COC(N)=O"
"s-cd47-4T1B-1","activity","NCGC00015436-09",4,-1.2,-5.7792094394,2.0478617061,5.2961329824,82.484621377,4.3503649,11,NA,NA,86.27826387,84.05320953,77.94919563,87.28678983,83.13307024,72.94501674,78.63833114,39.72001158,13.92852644,6.28612984,4.3503649,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Fluphenazine hydrochloride","DRD2","OCCN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1"
"s-cd47-4T1B-1","activity","NCGC00015437-16",2.3,-3,-4.4792094394,4.0949729863,46.9280033132,101.850360359,58.26036883,11,NA,NA,104.61151107,103.32073227,101.80141095,103.8648528,102.84390969,105.87187594,105.51755589,98.19628226,88.97835471,99.59973555,58.26036883,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Fenofibrate","PPARA","CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(Cl)C=C2"
"s-cd47-4T1B-1","activity","NCGC00015439-06",2.3,4,-4.6792094394,4.0949729863,81.494393686,99.03444701,82.00106924,11,NA,NA,97.03444701,97.86547921,100.55372882,97.40535247,102.59238679,103.55635075,97.22192655,96.58978861,97.74929791,95.38488993,82.00106924,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Flumazenil","GABRA1","C1=C(F)C=C2C(=C1)N3C(CN(C)C2=O)=C(C(=O)OCC)N=C3"
"s-cd47-4T1B-1","activity","NCGC00015442-16",4,-1.2,-5.9792094394,0.8999999999,21.7589203197,87.778209656,22.05347355,11,NA,NA,88.44313948,86.5804453,88.70277179,83.54570095,85.45565712,74.83966864,63.29550882,47.43399242,34.76357797,28.79394381,22.05347355,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Fluorouracil",NA,"F\C1=C\NC(=O)NC1=O"
"s-cd47-4T1B-1","activity","NCGC00015443-06",2.3,-3,-4.4792094394,4.0949729863,48.2460203144,97.015471967,58.45604042,11,NA,NA,101.29985325,92.61856871,94.91135075,91.99106469,86.33207178,99.52036967,93.84500592,95.53672971,91.7851229,95.36573541,58.45604042,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Flecainide","SCN5A","C2=C(OCC(F)(F)F)C=CC(OCC(F)(F)F)=C2C(=O)NCC1CCCCN1"
"s-cd47-4T1B-1","activity","NCGC00015444-04",2.1,-3,-4.6292094394,4.0949729863,33.3612931063,76.298551978,36.72390966,11,NA,NA,76.91958639,73.54877203,72.2649831,82.93425378,78.7605345,78.16600641,68.70324364,74.70601371,79.8935611,68.42518523,36.72390966,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Fenoldopam","DRD1","ClC1=C(O)C(O)=CC2=C1CCNCC2C3=CC=C(O)C=C3"
"s-cd47-4T1B-1","activity","NCGC00015448-04",4,-2.2,-5.3792094394,0.5999999999,14.7380723204,93.9182469415,27.67637989,11,NA,NA,88.97756285,86.4191384,98.86269806,95.28152257,88.51102205,85.95944298,68.524011,68.23459355,48.18714599,44.89410119,27.67637989,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Salirasib","MTOR","CC(C)=CCC\C(C)=C\CC\C(C)=C\CSC1=C(C=CC=C1)C(O)=O"
"s-cd47-4T1B-1","activity","NCGC00015451-06",2.3,4,-4.4292094394,4.9549173134,86.696717838,100.39002805,90.06226954,11,NA,NA,99.39002805,99.41985806,100.06282966,99.59175862,103.33010216,103.22254692,102.90802699,102.01594405,94.11753472,102.18138869,90.06226954,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Flupirtine maleate","KCNQ1","CCOC(=O)NC1=CC=C(NCC2=CC=C(F)C=C2)N=C1N"
"s-cd47-4T1B-1","activity","NCGC00015452-19",2.3,4,-4.4292094394,4.9549173134,65.631989632,92.17832294,72.63971185,11,NA,NA,92.67832294,91.1218748,92.77312098,82.22753063,95.65152874,90.09955623,85.7581229,98.66226709,101.1797203,92.79439383,72.63971185,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Flutamide","AR","CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F"
"s-cd47-4T1B-1","activity","NCGC00015462-12",4,-2.1,-4.8792094394,2.5334283767,1.1089959364,85.863145712,5.58270333,11,NA,NA,83.96632757,76.51116619,84.14523138,89.60501209,84.80115071,86.10255849,91.61452191,89.26353493,77.51875425,33.93126232,5.58270333,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Glipizide",NA,"CC1=NC=C(N=C1)C(=O)NCCC2=CC=C(C=C2)[S+]([O-])(=O)NC(=O)NC3CCCCC3"
"s-cd47-4T1B-1","activity","NCGC00015463-02",1.3,4,-5.5792094394,0.7999999999,70.260671154,87.53732617,68.72344699,11,NA,NA,86.03732617,86.35720501,85.44596743,90.2323164,85.99482705,90.9834096,81.47930673,77.6735221,76.79716987,77.96710389,68.72344699,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"GYKI-52466","GR1A1","C\C1=N\N=C(\C2=CC=C(N)C=C2)C3=CC4=C(OCO4)C=C3C1"
"s-cd47-4T1B-1","activity","NCGC00015466-04",1.3,4,-7.8792094394,4.9549173134,84.64937814,80.742339964,86.51920214,11,NA,NA,82.14937814,82.59904013,76.81017966,86.48205183,86.63691008,82.33481563,87.66126379,83.61450031,79.9827265,84.48808736,86.51920214,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Gabapentin",NA,"NCC1(CCCCC1)CC(O)=O"
"s-cd47-4T1B-1","activity","NCGC00015471-06",4,-3,-4.5292094394,4.0949729863,-0.7192269281,88.276751751,11.70277392,11,NA,NA,96.78497151,91.5064778,79.30956938,92.04704365,85.35619827,83.75860728,90.70208707,85.81581648,80.75306061,82.72292717,11.70277392,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Ganciclovir",NA,"N\C1=N\C2=C(N=C[N]2COC(CO)CO)C(=O)N1"
"s-cd47-4T1B-1","activity","NCGC00015478-08",2.3,4,-4.7292094394,3.9294729863,69.835834834,96.24613723,69.9875519,11,NA,NA,90.74613723,87.84915562,88.23351987,97.7664309,95.39849508,102.88392383,96.49504782,104.72838472,101.29788901,86.48245549,69.9875519,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"GW-5074","BRAF","OC1=C(Br)C=C(C=C1Br)\C=C2/C(=O)NC3=C2C=C(I)C=C3"
"s-cd47-4T1B-1","activity","NCGC00015479-20",2.3,-2.2,-4.7792094394,2.1876167061,44.915896905,89.1896537149,47.83056653,11,NA,NA,88.38608848,94.17108896,89.96073341,83.61941806,89.01031794,83.19213941,88.21647971,99.79491418,81.06917411,71.57632837,47.83056653,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Genistein","TOP2A","OC1=CC=C(C=C1)\C2=C\OC3=C(C(=CC(=C3)O)O)C2=O"
"s-cd47-4T1B-1","activity","NCGC00015480-13",4,-3,-4.5792094394,4.0949729863,1.7786313096,98.0159247,10.75579306,11,NA,NA,102.35948439,99.7234906,93.55674472,101.39499994,99.74638174,104.19138996,91.19459008,100.40588619,90.59736889,88.85714773,10.75579306,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"GW-7647","PPARA","CC(C)(SC1=CC=C(CCN(CCCCC2CCCCC2)C(=O)NC3CCCCC3)C=C1)C(O)=O"
"s-cd47-4T1B-1","activity","NCGC00015482-05",1.3,4,-5.3292094394,0.4,101.95059177,86.37646063,90.97457521,11,NA,NA,88.95059177,87.66104219,81.38881582,92.22926258,86.74019213,91.56772461,93.76764529,89.48817169,91.54129635,98.83311307,90.97457521,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Gallamine triethiodide",NA,"CC[N+](CC)(CC)CCOC1=CC=CC(=C1OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC"
"s-cd47-4T1B-1","activity","NCGC00015484-06",4,-1.1,-5.4792094394,0.9999999999,0.22352319,89.349163749,5.83000508,11,NA,NA,88.86241453,88.40173803,86.59932494,85.90726865,95.96251289,83.96315384,74.42599277,59.74679047,33.70851724,17.47247941,5.83000508,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"GBR-12935",NA,"C(CN1CCN(CCOC(C2=CC=CC=C2)C3=CC=CC=C3)CC1)CC4=CC=CC=C4"
"s-cd47-4T1B-1","activity","NCGC00015500-10",4,-2.2,-5.0792094394,1.8851180601,20.7085824136,85.522890795,25.75704098,11,NA,NA,85.283474,93.36287303,79.42921182,83.99976916,80.67554933,82.60997684,88.10238692,88.63211832,65.02289112,37.76433263,25.75704098,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Haloperidol","DRD2","OC2(CCN(CCCC(C3=CC=C(F)C=C3)=O)CC2)C1=CC=C(Cl)C=C1"
